revision;file;methodsignature;leftbody;basebody;rightbody
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_1e5f9_a143d/rev_1e5f9-a143d;/src/java/org/apache/cassandra/service/StorageService;joinTokenRing();            SystemTable.setBootstrapped(true); // first startup is only chance to bootstrap
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4d8d5_6c29a/rev_4d8d5-6c29a;/lucene/src/test/org/apache/lucene/index/TestIndexWriter;testCommitThreadSafety();    final RandomIndexWriter w = new RandomIndexWriter(random, dir, newIndexWriterConfig( 
                                                                                        TEST_VERSION_CURRENT, new MockAnalyzer(random)).setMergePolicy(newLogMergePolicy()));;    final RandomIndexWriter w = new RandomIndexWriter(random, dir, newIndexWriterConfig( 
                                                                                        TEST_VERSION_CURRENT, new MockAnalyzer()).setMergePolicy(newLogMergePolicy()));;    final RandomIndexWriter w = new RandomIndexWriter(random, dir, newIndexWriterConfig(
                                                                                        TEST_VERSION_CURRENT, new MockAnalyzer()).setMergePolicy(newLogMergePolicy()));
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4d8d5_6c29a/rev_4d8d5-6c29a;/lucene/src/test/org/apache/lucene/index/TestIndexWriter;testDeleteUnsedFiles2();    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer(random));    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer());    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig(
        TEST_VERSION_CURRENT, new MockAnalyzer())
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4d8d5_6c29a/rev_4d8d5-6c29a;/lucene/src/test/org/apache/lucene/index/TestIndexWriter;testEmptyDirRollback();    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer(random));    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer());    IndexWriter writer = new IndexWriter(dir, newIndexWriterConfig(
        TEST_VERSION_CURRENT, new MockAnalyzer())
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4d8d5_6c29a/rev_4d8d5-6c29a;/lucene/src/test/org/apache/lucene/index/TestIndexWriter;testNoSegmentFile();    IndexWriter w = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer(random)).setMaxBufferedDocs(2));
    ;    IndexWriter w = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer()).setMaxBufferedDocs(2));
    ;    IndexWriter w = new IndexWriter(dir, newIndexWriterConfig(
        TEST_VERSION_CURRENT, new MockAnalyzer()).setMaxBufferedDocs(2));
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4d8d5_6c29a/rev_4d8d5-6c29a;/lucene/src/test/org/apache/lucene/index/TestIndexWriter;testNoSegmentFile();    IndexWriter w2 = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer(random)).setMaxBufferedDocs(2);    IndexWriter w2 = new IndexWriter(dir, newIndexWriterConfig( 
        TEST_VERSION_CURRENT, new MockAnalyzer()).setMaxBufferedDocs(2);    IndexWriter w2 = new IndexWriter(dir, newIndexWriterConfig(
        TEST_VERSION_CURRENT, new MockAnalyzer()).setMaxBufferedDocs(2)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_4efe5_2c926/rev_4efe5-2c926;/lucene/core/src/java/org/apache/lucene/codecs/intblock/FixedIntBlockIndexInput;Reader(IndexInput,int[],BlockReader);public Reader(final IndexInput in, final int[] pending, final BlockReader blockReader) {;public Reader(final IndexInput in, final int[] pending, final BlockReader blockReader)
    throws IOException {;public Reader(final IndexInput in, final int[] pending, final BlockReader blockReader)
      throws IOException {
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_4efe5_54581/rev_4efe5-54581;/src/com/opengamma/engine/test/CalculationNodeUtils;getCalculationJob(MockFunction);        function.getUniqueIdentifier(), function.getTarget().toSpecification(), function.getRequirements(), function.getResultRequirements());;        function.getUniqueIdentifier(), 
        function.getTarget().toSpecification(), 
        function.getRequirements(), 
        function.getResultRequirements());;        function.getUniqueIdentifier(), 
        function.getDefaultParameters(),
        function.getTarget().toSpecification(), 
        function.getRequirements(), 
        function.getResultRequirements());
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_5d5f2_160ee/rev_5d5f2-160ee;/projects/OG-Financial/src/com/opengamma/financial/fudgemsg/VolatilitySurfaceSpeficiationBuilder;buildObject(FudgeDeserializationContext,FudgeMsg);      target = context.fieldValueToObject(UniqueIdentifiable.class, message.getByName("target"));;//      try {
        target = context.fieldValueToObject(UniqueIdentifiable.class, message.getByName("target"));
//      } catch (Exception fre) { // arghhhhhh
//        target = Currency.of(message.getString("target"));
//      };//      try {
      target = context.fieldValueToObject(UniqueIdentifiable.class, message.getByName("target"));
//      } catch (Exception fre) { // arghhhhhh
//        target = Currency.of(message.getString("target"));
//      }
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6a205_ef881/rev_6a205-ef881;/projects/OG-Financial/src/com/opengamma/financial/convention/InMemoryConventionBundleMaster;addConventionBundle(IdentifierBundle,String,DayCount,BusinessDayConvention,Frequency,int);    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, frequency, settlementDays);
    return add(bundle, convention);;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, frequency, settlementDays);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention,
        frequency, settlementDays);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6a205_ef881/rev_6a205-ef881;/projects/OG-Financial/src/com/opengamma/financial/convention/InMemoryConventionBundleMaster;addConventionBundle(IdentifierBundle,String,DayCount,BusinessDayConvention,Frequency,int,double);    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, frequency, settlementDays, yearFraction);
    return add(bundle, convention);;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, frequency, settlementDays, yearFraction);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention,
        frequency, settlementDays, yearFraction);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6a205_ef881/rev_6a205-ef881;/projects/OG-Financial/src/com/opengamma/financial/convention/InMemoryConventionBundleMaster;addConventionBundle(IdentifierBundle,String,DayCount,BusinessDayConvention,Period,int);    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, period, settlementDays);
    return add(bundle, convention);;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention, period, settlementDays);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, dayCount, businessDayConvention,
        period, settlementDays);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6a205_ef881/rev_6a205-ef881;/projects/OG-Financial/src/com/opengamma/financial/convention/InMemoryConventionBundleMaster;addConventionBundle(IdentifierBundle,String,DayCount,BusinessDayConvention,Frequency,Integer,Identifier,DayCount,BusinessDayConvention,Frequency,Integer,Identifier,Identifier);    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, swapFixedLegDayCount, swapFixedLegBusinessDayConvention, swapFixedLegFrequency, swapFixedLegSettlementDays,
        swapFixedLegRegion, swapFloatingLegDayCount, swapFloatingLegBusinessDayConvention, swapFloatingLegFrequency, swapFloatingLegSettlementDays, swapFloatingLegInitialRate, swapFloatingLegRegion);
    return add(bundle, convention);;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, swapFixedLegDayCount, swapFixedLegBusinessDayConvention, swapFixedLegFrequency, swapFixedLegSettlementDays,
        swapFixedLegRegion, swapFloatingLegDayCount, swapFloatingLegBusinessDayConvention, swapFloatingLegFrequency, swapFloatingLegSettlementDays, swapFloatingLegInitialRate, swapFloatingLegRegion);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;;    final ConventionBundleImpl convention = new ConventionBundleImpl(bundle, name, swapFixedLegDayCount,
        swapFixedLegBusinessDayConvention, swapFixedLegFrequency, swapFixedLegSettlementDays,
        swapFixedLegRegion, swapFloatingLegDayCount, swapFloatingLegBusinessDayConvention, swapFloatingLegFrequency,
        swapFloatingLegSettlementDays, swapFloatingLegInitialRate, swapFloatingLegRegion);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6a205_ef881/rev_6a205-ef881;/projects/OG-Financial/src/com/opengamma/financial/convention/InMemoryConventionBundleMaster;addConventionBundle(IdentifierBundle,String,boolean,boolean,int,int,boolean);    final ConventionBundleImpl convention = new ConventionBundleImpl(name, isEOMConvention, calculateScheduleFromMaturity, exDividendDays, settlementDays, rollToSettlement);
    return add(bundle, convention);;    final ConventionBundleImpl convention = new ConventionBundleImpl(name, isEOMConvention, calculateScheduleFromMaturity, exDividendDays, settlementDays, rollToSettlement);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;;    final ConventionBundleImpl convention = new ConventionBundleImpl(name, isEOMConvention,
        calculateScheduleFromMaturity, exDividendDays, settlementDays, rollToSettlement);
    final UniqueIdentifier uid = _mapper.add(bundle, convention);
    convention.setUniqueId(uid);
    return uid;
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6b100_ecf80/rev_6b100-ecf80;/projects/OG-MasterDB/src/test/java/com/opengamma/masterdb/batch/ViewClientTest;testListenerNotifications();      newHashSet(
        new ComputedValueResult(
          new ValueSpecification(
            "Value2",
                    ComputationTargetSpecification.of(UniqueId.of("Scheme", "PrimitiveValue")),
            ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
          (byte) 2, AggregatedExecutionLog.EMPTY),
        new ComputedValueResult(
          new ValueSpecification(
            "Value1",
                    ComputationTargetSpecification.of(UniqueId.of("Scheme", "PrimitiveValue")),
            ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
          (byte) 1, AggregatedExecutionLog.EMPTY)
      ),
      fullFragment.getValue().getAllMarketData());;      newHashSet(
        new ComputedValueResult(
          new ValueSpecification(
            "Value2",
            new ComputationTargetSpecification(
              ComputationTargetType.PRIMITIVE,
              UniqueId.of("Scheme", "PrimitiveValue")),
            ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
          (byte) 2, AggregatedExecutionLog.EMPTY),
        new ComputedValueResult(
          new ValueSpecification(
            "Value1",
            new ComputationTargetSpecification(
              ComputationTargetType.PRIMITIVE,
              UniqueId.of("Scheme", "PrimitiveValue")),
            ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
          (byte) 1, AggregatedExecutionLog.EMPTY)
      ),
      fullFragment.getValue().getAllMarketData());;        newHashSet(
            new ComputedValueResult(
                new ValueSpecification(
                    "Value2",
                    new ComputationTargetSpecification(
                        ComputationTargetType.PRIMITIVE,
                        UniqueId.of("Scheme", "PrimitiveValue")),
                    ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
                (byte) 2, AggregatedExecutionLog.EMPTY),
            new ComputedValueResult(
                new ValueSpecification(
                    "Value1",
                    new ComputationTargetSpecification(
                        ComputationTargetType.PRIMITIVE,
                        UniqueId.of("Scheme", "PrimitiveValue")),
                    ValueProperties.with("Function", newHashSet("MarketDataSourcingFunction")).get()),
                (byte) 1, AggregatedExecutionLog.EMPTY)
        ),
        fullFragment.getValue().getAllMarketData());
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6ba5a_3c588/rev_6ba5a-3c588;/projects/OG-Financial/src/com/opengamma/financial/analytics/fixedincome/FixedIncomeConverterDataProvider;getIndexTimeSeries(InterestRateInstrumentType,SwapLeg,ZonedDateTime,ZonedDateTime,HistoricalTimeSeriesSource);      final IdentifierBundle id;
      //if (!indexID.getScheme().equals(SecurityUtils.BLOOMBERG_TICKER)) {
      ConventionBundle indexConvention = _conventionSource.getConventionBundle(floatingLeg.getFloatingReferenceRateIdentifier());
      if (indexConvention == null) {
        //TODO remove this immediately
        indexConvention = _conventionSource.getConventionBundle(Identifier.of(SecurityUtils.BLOOMBERG_TICKER, indexID.getValue()));
      }
      id = indexConvention.getIdentifiers();
      //indexID = indexConvention.getIdentifiers().getIdentifier(SecurityUtils.BLOOMBERG_TICKER);
      
      //final IdentifierBundle id = indexID.toBundle();;      if (!indexID.getScheme().equals(SecurityUtils.BLOOMBERG_TICKER)) {
        ConventionBundle indexConvention = _conventionSource.getConventionBundle(floatingLeg.getFloatingReferenceRateIdentifier());
        if (indexConvention == null) {
          //TODO remove this immediately
          indexConvention = _conventionSource.getConventionBundle(Identifier.of(SecurityUtils.BLOOMBERG_TICKER, indexID.getValue()));
        }
        indexID = indexConvention.getIdentifiers().getIdentifier(SecurityUtils.BLOOMBERG_TICKER);
      } 

      final IdentifierBundle id = indexID.toBundle();;      if (!indexID.getScheme().equals(SecurityUtils.BLOOMBERG_TICKER)) {
        ConventionBundle indexConvention = _conventionSource.getConventionBundle(floatingLeg.getFloatingReferenceRateIdentifier());
        if (indexConvention == null) {
          //TODO remove this immediately
          indexConvention = _conventionSource.getConventionBundle(Identifier.of(SecurityUtils.BLOOMBERG_TICKER, indexID.getValue()));
        }
        indexID = indexConvention.getIdentifiers().getIdentifier(SecurityUtils.BLOOMBERG_TICKER);
      }

      final IdentifierBundle id = indexID.toBundle();
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6ba5a_3c588/rev_6ba5a-3c588;/projects/OG-Financial/src/com/opengamma/financial/analytics/fixedincome/FixedIncomeConverterDataProvider;getIndexTimeSeries(InterestRateInstrumentType,SwapLeg,ZonedDateTime,ZonedDateTime,HistoricalTimeSeriesSource);          .getHistoricalTimeSeries(_fieldName, id, null, null, startDate, true, now.toLocalDate(), true);
      if (ts == null) {        
        throw new OpenGammaRuntimeException("Could not get time series of underlying index " + indexID.toString() + " bundle used was " + id);;          .getHistoricalTimeSeries(id, _dataSourceName, _dataProvider, _fieldName, startDate, true, now.toLocalDate(), true);
      if (ts == null) {        
        throw new OpenGammaRuntimeException("Could not get time series of underlying index " + indexID.toString());;          .getHistoricalTimeSeries(id, _dataSourceName, _dataProvider, _fieldName, startDate, true, now.toLocalDate(), true);
      if (ts == null) {
